adm0_id,adm0_name,adm1_id,adm1_name,mkt_id,mkt_name,cm_id,cm_name,cur_id,cur_name,pt_id,pt_name,um_id,um_name,mp_month,mp_year,mp_price,mp_commoditysource
73,Ecuador,1144,Guayas,2582,Guayaquil,318,Lettuce - Wholesale,0,USD,14,Wholesale,5,KG,2,2021,0.18,
73,Ecuador,1144,Guayas,2582,Guayaquil,318,Lettuce - Wholesale,0,USD,14,Wholesale,5,KG,3,2021,0.18,
73,Ecuador,1144,Guayas,2582,Guayaquil,318,Lettuce - Wholesale,0,USD,14,Wholesale,5,KG,4,2021,0.1867,
73,Ecuador,1144,Guayas,2582,Guayaquil,318,Lettuce - Wholesale,0,USD,14,Wholesale,5,KG,5,2021,0.18,
73,Ecuador,1144,Guayas,2582,Guayaquil,318,Lettuce - Wholesale,0,USD,14,Wholesale,5,KG,6,2021,0.18,
73,Ecuador,1144,Guayas,2582,Guayaquil,318,Lettuce - Wholesale,0,USD,14,Wholesale,5,KG,7,2021,0.18,
73,Ecuador,1144,Guayas,2582,Guayaquil,345,Apples - Wholesale,0,USD,14,Wholesale,5,KG,1,2021,1.2,
73,Ecuador,1144,Guayas,2582,Guayaquil,345,Apples - Wholesale,0,USD,14,Wholesale,5,KG,2,2021,1.2,
73,Ecuador,1144,Guayas,2582,Guayaquil,345,Apples - Wholesale,0,USD,14,Wholesale,5,KG,3,2021,1.18,
73,Ecuador,1144,Guayas,2582,Guayaquil,345,Apples - Wholesale,0,USD,14,Wholesale,5,KG,4,2021,1.1267,
73,Ecuador,1144,Guayas,2582,Guayaquil,345,Apples - Wholesale,0,USD,14,Wholesale,5,KG,5,2021,1.14,
73,Ecuador,1144,Guayas,2582,Guayaquil,345,Apples - Wholesale,0,USD,14,Wholesale,5,KG,6,2021,1.14,
73,Ecuador,1144,Guayas,2582,Guayaquil,345,Apples - Wholesale,0,USD,14,Wholesale,5,KG,7,2021,1.1467,
73,Ecuador,1144,Guayas,2582,Guayaquil,349,Sugar (white) - Wholesale,0,USD,14,Wholesale,5,KG,1,2021,0.7,
73,Ecuador,1144,Guayas,2582,Guayaquil,349,Sugar (white) - Wholesale,0,USD,14,Wholesale,5,KG,2,2021,0.67,
73,Ecuador,1144,Guayas,2582,Guayaquil,349,Sugar (white) - Wholesale,0,USD,14,Wholesale,5,KG,3,2021,0.66,
73,Ecuador,1144,Guayas,2582,Guayaquil,349,Sugar (white) - Wholesale,0,USD,14,Wholesale,5,KG,4,2021,0.66,
73,Ecuador,1144,Guayas,2582,Guayaquil,349,Sugar (white) - Wholesale,0,USD,14,Wholesale,5,KG,5,2021,0.68,
73,Ecuador,1144,Guayas,2582,Guayaquil,349,Sugar (white) - Wholesale,0,USD,14,Wholesale,5,KG,6,2021,0.6867,
73,Ecuador,1144,Guayas,2582,Guayaquil,349,Sugar (white) - Wholesale,0,USD,14,Wholesale,5,KG,7,2021,0.7,
73,Ecuador,1144,Guayas,2582,Guayaquil,370,Beetroots - Wholesale,0,USD,14,Wholesale,5,KG,1,2021,0.22,
73,Ecuador,1144,Guayas,2582,Guayaquil,370,Beetroots - Wholesale,0,USD,14,Wholesale,5,KG,2,2021,0.175,
73,Ecuador,1144,Guayas,2582,Guayaquil,370,Beetroots - Wholesale,0,USD,14,Wholesale,5,KG,3,2021,0.21,
73,Ecuador,1144,Guayas,2582,Guayaquil,370,Beetroots - Wholesale,0,USD,14,Wholesale,5,KG,4,2021,0.3,
73,Ecuador,1144,Guayas,2582,Guayaquil,370,Beetroots - Wholesale,0,USD,14,Wholesale,5,KG,5,2021,0.27,
73,Ecuador,1144,Guayas,2582,Guayaquil,370,Beetroots - Wholesale,0,USD,14,Wholesale,5,KG,6,2021,0.22,
73,Ecuador,1144,Guayas,2582,Guayaquil,370,Beetroots - Wholesale,0,USD,14,Wholesale,5,KG,7,2021,0.2,
73,Ecuador,1144,Guayas,2582,Guayaquil,380,"Rice (short grain, low quality, local) - Wholesale",0,USD,14,Wholesale,5,KG,1,2021,0.61,
73,Ecuador,1144,Guayas,2582,Guayaquil,380,"Rice (short grain, low quality, local) - Wholesale",0,USD,14,Wholesale,5,KG,2,2021,0.58,
73,Ecuador,1144,Guayas,2582,Guayaquil,380,"Rice (short grain, low quality, local) - Wholesale",0,USD,14,Wholesale,5,KG,3,2021,0.5967,
73,Ecuador,1144,Guayas,2582,Guayaquil,380,"Rice (short grain, low quality, local) - Wholesale",0,USD,14,Wholesale,5,KG,4,2021,0.56,
73,Ecuador,1144,Guayas,2582,Guayaquil,380,"Rice (short grain, low quality, local) - Wholesale",0,USD,14,Wholesale,5,KG,5,2021,0.5067,
73,Ecuador,1144,Guayas,2582,Guayaquil,380,"Rice (short grain, low quality, local) - Wholesale",0,USD,14,Wholesale,5,KG,6,2021,0.48,
73,Ecuador,1144,Guayas,2582,Guayaquil,380,"Rice (short grain, low quality, local) - Wholesale",0,USD,14,Wholesale,5,KG,7,2021,0.4867,
73,Ecuador,1144,Guayas,2582,Guayaquil,388,Cucumbers - Wholesale,0,USD,14,Wholesale,5,KG,1,2021,0.315,
73,Ecuador,1144,Guayas,2582,Guayaquil,388,Cucumbers - Wholesale,0,USD,14,Wholesale,5,KG,2,2021,0.385,
73,Ecuador,1144,Guayas,2582,Guayaquil,388,Cucumbers - Wholesale,0,USD,14,Wholesale,5,KG,3,2021,0.4967,
73,Ecuador,1144,Guayas,2582,Guayaquil,388,Cucumbers - Wholesale,0,USD,14,Wholesale,5,KG,4,2021,0.61,
73,Ecuador,1144,Guayas,2582,Guayaquil,388,Cucumbers - Wholesale,0,USD,14,Wholesale,5,KG,5,2021,0.5167,
73,Ecuador,1144,Guayas,2582,Guayaquil,388,Cucumbers - Wholesale,0,USD,14,Wholesale,5,KG,6,2021,0.41,
73,Ecuador,1144,Guayas,2582,Guayaquil,388,Cucumbers - Wholesale,0,USD,14,Wholesale,5,KG,7,2021,0.49,
73,Ecuador,1144,Guayas,2582,Guayaquil,408,Papaya - Wholesale,0,USD,14,Wholesale,5,KG,1,2021,0.465,
73,Ecuador,1144,Guayas,2582,Guayaquil,408,Papaya - Wholesale,0,USD,14,Wholesale,5,KG,2,2021,0.585,
73,Ecuador,1144,Guayas,2582,Guayaquil,408,Papaya - Wholesale,0,USD,14,Wholesale,5,KG,3,2021,0.6033,
73,Ecuador,1144,Guayas,2582,Guayaquil,408,Papaya - Wholesale,0,USD,14,Wholesale,5,KG,4,2021,0.5,
73,Ecuador,1144,Guayas,2582,Guayaquil,408,Papaya - Wholesale,0,USD,14,Wholesale,5,KG,5,2021,0.47,
73,Ecuador,1144,Guayas,2582,Guayaquil,408,Papaya - Wholesale,0,USD,14,Wholesale,5,KG,6,2021,0.5233,
73,Ecuador,1144,Guayas,2582,Guayaquil,408,Papaya - Wholesale,0,USD,14,Wholesale,5,KG,7,2021,0.49,
73,Ecuador,1144,Guayas,2582,Guayaquil,409,Blackberry - Wholesale,0,USD,14,Wholesale,5,KG,1,2021,1.58,
73,Ecuador,1144,Guayas,2582,Guayaquil,409,Blackberry - Wholesale,0,USD,14,Wholesale,5,KG,2,2021,1.69,
73,Ecuador,1144,Guayas,2582,Guayaquil,409,Blackberry - Wholesale,0,USD,14,Wholesale,5,KG,3,2021,2.5,
73,Ecuador,1144,Guayas,2582,Guayaquil,409,Blackberry - Wholesale,0,USD,14,Wholesale,5,KG,4,2021,2.1333,
73,Ecuador,1144,Guayas,2582,Guayaquil,409,Blackberry - Wholesale,0,USD,14,Wholesale,5,KG,5,2021,1.6333,
73,Ecuador,1144,Guayas,2582,Guayaquil,409,Blackberry - Wholesale,0,USD,14,Wholesale,5,KG,6,2021,1.6767,
73,Ecuador,1144,Guayas,2582,Guayaquil,409,Blackberry - Wholesale,0,USD,14,Wholesale,5,KG,7,2021,1.47,
73,Ecuador,1144,Guayas,2582,Guayaquil,410,Broccoli - Wholesale,0,USD,14,Wholesale,5,KG,1,2021,0.44,
